X,Y,OBJECTID,PARKINGMID,ASSETID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,ACCESSIBLE,DURATION,FDMID,PARTNER,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,LEGACYID,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.579853791674594,44.651803760595428,59402,PKM8511,PKM8511,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,53A,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579473559069342,44.651546160184679,59403,PKM8512,PKM8512,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,47A,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577457423364798,44.649373563713695,59404,PKM8513,PKM8513,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,2B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57769282508837,44.649837706561691,59405,PKM8514,PKM8514,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,10A,,2016-10-06T19:44:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580366925534555,44.649992696098643,59406,PKM8516,PKM8516,PKM,Halifax,,,,,Right-of-Way,,90,700004715,,In Service,,,Halifax,9B,,2016-10-06T19:44:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575077598429267,44.647786206980292,59407,PKM8517,PKM8517,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,29A,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579448632616838,44.641875585029183,59408,PKM8521,PKM8521,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,29B,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579438683775066,44.641854056107597,59409,PKM8522,PKM8522,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,29A,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586983701220035,44.640921195397944,59410,PKM8410,PKM8410,PKM,Halifax,,,,,Right-of-Way,,120,700004848,,In Service,,,Halifax,31B,,2016-10-07T13:39:49.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574393681359055,44.644700701072757,59411,PKM8413,PKM8413,PKM,Halifax,,,,,Right-of-Way,,120,300001647,,In Service,,,Halifax,16,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575056488918406,44.644955910866891,59412,PKM8414,PKM8414,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,1B,,2016-10-07T13:17:28.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577024356346101,44.646932965796687,59413,PKM8417,PKM8417,PKM,Halifax,,,,,Right-of-Way,,120,300001483,,In Service,,,Halifax,54A,,2016-10-07T12:52:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569533877418678,44.640960103776678,59414,PKM8418,PKM8418,PKM,Halifax,,,,,Right-of-Way,,120,300001899,,In Service,,,Halifax,26A,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570492056433316,44.666040576455494,59415,PKM8421,PKM8421,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,,,Right-of-Way,,90,200000576,,In Service,,,Not Applicable,3,,2018-03-09T12:57:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570336461039602,44.666169574612525,59416,PKM8422,PKM8422,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,,,Right-of-Way,,90,200000576,,In Service,,,Not Applicable,5A,,2018-03-09T12:57:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586288187797827,44.639584316596853,59417,PKM8419,PKM8419,PKM,Halifax,,,,,Right-of-Way,,120,700004849,,In Service,,,Halifax,19B,,2016-10-07T13:40:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584554536317526,44.639991523915739,59418,PKM8420,PKM8420,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,1,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585283351185637,44.637041996921283,59419,PKM8426,PKM8426,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,4,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585242792250554,44.636957219564209,59420,PKM8427,PKM8427,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,2,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5854241908525,44.637331672890973,59421,PKM8428,PKM8428,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,10A,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585490802727449,44.637483517685574,59422,PKM8430,PKM8430,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,12A,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585502790744926,44.637504726066673,59423,PKM8431,PKM8431,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,12B,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583027920459074,44.640515309392391,59424,PKM8432,PKM8432,PKM,Halifax,,,,,Right-of-Way,,120,300001925,,In Service,,,Halifax,14A,,2016-10-07T13:30:55.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585283023300555,44.641074842850344,59425,PKM8436,PKM8436,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,16,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585324379939607,44.641161258138084,59426,PKM8437,PKM8437,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,18A,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58510325244589,44.641052383636655,59427,PKM8438,PKM8438,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,13B,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585359701696575,44.641231029317552,59428,PKM8440,PKM8440,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,20A,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585365142792241,44.641241578814345,59429,PKM8441,PKM8441,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,20B,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585359705289825,44.641543190704816,59430,PKM8442,PKM8442,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,19B,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585506594211836,44.641514851978428,59431,PKM8443,PKM8443,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,22A,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585511342706418,44.641524895203695,59432,PKM8444,PKM8444,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,22B,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582797705607945,44.640079478050907,59433,PKM8449,PKM8449,PKM,Halifax,,,,,Right-of-Way,,120,700006001,,In Service,,,Halifax,10B,,2016-10-07T13:29:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58642879659768,44.63986173564998,59434,PKM8446,PKM8446,PKM,Halifax,,,,,Right-of-Way,,120,700004849,,In Service,,,Halifax,23,,2016-10-07T13:40:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575112895033406,44.644171844117857,59435,PKM8478,PKM8478,PKM,Halifax,,,,,Right-of-Way,,90,300001634,,In Service,,,Halifax,1B,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575291578028263,44.644142529433871,59436,PKM8479,PKM8479,PKM,Halifax,,,,,Right-of-Way,,90,300001634,,In Service,,,Not Applicable,6,,2018-03-09T13:00:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573762472039839,44.64726459554953,59437,PKM10202,PKM10202,PKM,Halifax,2018,Moderate – Value based on good indication(s) from reliable source,STEEL,,Right-of-Way,,90,,,In Service,,,,16,2018-04-24T17:39:38.000Z,2018-04-24T17:41:40.000Z,2018-03-08T00:00:00.000Z,FS,Photogrammetric
-63.573673413960876,44.647288118382249,59438,PKM10203,PKM10203,PKM,Halifax,2018,Moderate – Value based on good indication(s) from reliable source,STEEL,,Right-of-Way,,90,,,In Service,,,,14,2018-04-24T17:39:44.000Z,2018-04-24T17:41:40.000Z,2018-03-08T00:00:00.000Z,FS,Photogrammetric
-63.574377154154483,44.648321707575434,59439,PKM8483,PKM8483,PKM,Halifax,,,,,Right-of-Way,,90,300001388,,In Service,,,Halifax,7A,,2016-10-07T13:00:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584835912020708,44.640217063838136,59440,PKM10205,PKM10205,PKM,Halifax,2018,Highly Accurate - Measured Value or Known Fact,STEEL,,Right-of-Way,,120,,,In Service,,,,6A,2018-04-25T18:47:53.000Z,2018-04-25T18:49:04.000Z,2018-03-08T00:00:00.000Z,FS,Scanned Image
-63.584854310416048,44.640246845829211,59441,PKM10204,PKM10204,PKM,Halifax,2018,Highly Accurate - Measured Value or Known Fact,STEEL,,Right-of-Way,,120,,,In Service,,,,6B,2018-04-25T18:47:45.000Z,2018-04-25T18:49:00.000Z,2018-03-08T00:00:00.000Z,FS,Scanned Image
-63.571881575006373,44.647727264896815,59442,PKM8486,PKM8486,PKM,Halifax,,,,,Right-of-Way,,90,300001416,,In Service,,,Halifax,2,,2016-10-07T12:59:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571174067278491,44.64321637822642,59443,PKM8488,PKM8488,PKM,Halifax,,,,,Right-of-Way,,90,300001719,,In Service,,,Halifax,7A,,2016-10-07T13:07:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572661299198252,44.64710998474213,59444,PKM8492,PKM8492,PKM,Halifax,,,,,Right-of-Way,,90,300001481,,In Service,,,Halifax,76,,2016-10-07T12:57:40.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572641667416043,44.645679780405011,59445,PKM8493,PKM8493,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,2B,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577014839593986,44.643376063367043,59446,PKM8495,PKM8495,PKM,Halifax,,,,,Right-of-Way,,90,300001716,,In Service,,,Halifax,23A,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574532109947711,44.640663021891783,59447,PKM8122,PKM8122,PKM,Halifax,,,,,Right-of-Way,,120,300001992,,In Service,,,Halifax,3A,,2016-10-07T13:52:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575588632926411,44.648012027839911,59448,PKM8311,PKM8311,PKM,Halifax,,,,,Right-of-Way,,90,300001410,,In Service,,,Halifax,1A,,2016-10-07T12:47:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574167302314208,44.644956008014439,59449,PKM8313,PKM8313,PKM,Halifax,,,,,Right-of-Way,,90,300001575,,In Service,,,Halifax,20,,2016-10-07T13:16:19.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572831151753867,44.644940538539572,59450,PKM8317,PKM8317,PKM,Halifax,,,,,Right-of-Way,,90,300001591,,In Service,,,Halifax,25,,2016-10-07T13:15:41.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580381960637474,44.643295229854147,59451,PKM7524,PKM7524,PKM,Halifax,,,,,Right-of-Way,,120,300001777,,In Service,,,Halifax,40,,2016-10-07T13:34:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567969477521061,44.664502512561398,59452,PKM7528,PKM7528,PKM,Halifax,,,,,Right-of-Way,,90,200000597,,In Service,,,Halifax,1A,,2016-10-07T14:05:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567823656695928,44.664630918675236,59453,PKM7529,PKM7529,PKM,Halifax,,,,,Right-of-Way,,90,200000597,,In Service,,,Halifax,3B,,2016-10-07T14:05:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56634711562635,44.665936926917034,59454,PKM7530,PKM7530,PKM,Halifax,,,,,Right-of-Way,,90,200000595,,In Service,,,Halifax,15A,,2016-10-07T14:03:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565556546972367,44.664768986748051,59455,PKM7531,PKM7531,PKM,Halifax,,,,,Right-of-Way,,90,200002703,,In Service,,,Halifax,4A,,2016-10-07T14:04:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584073341159169,44.642513145052142,59456,PKM7532,PKM7532,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,30B,,2016-10-07T13:33:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584046839959981,44.642867048950784,59457,PKM7533,PKM7533,PKM,Halifax,,,,,Right-of-Way,,300,700006011,,In Service,,,Halifax,49A,,2016-10-07T13:33:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580257114575922,44.651915134062733,59458,PKM8156,PKM8156,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,92B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572236650292091,44.645196265609805,59459,PKM8157,PKM8157,PKM,Halifax,,,,,Right-of-Way,,90,300001578,,In Service,,,Halifax,3B,,2016-10-07T13:05:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580166568886852,44.641875673233649,59460,PKM8280,PKM8280,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,31A,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580133963635291,44.641785142156714,59461,PKM8281,PKM8281,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,27B,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580038441279569,44.641477446653603,59462,PKM8282,PKM8282,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,21B,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.593562043384381,44.647158890317492,59463,PKM8286,PKM8286,PKM,Halifax,,,,,Right-of-Way,,90,700004782,,In Service,,,Halifax,11A,,2016-10-07T13:57:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.59362077164441,44.647275441132201,59464,PKM8287,PKM8287,PKM,Halifax,,,,,Right-of-Way,,90,700004782,,In Service,,,Halifax,15B,,2016-10-07T13:57:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569542484177411,44.640973673413583,59465,PKM8288,PKM8288,PKM,Halifax,,,,,Right-of-Way,,120,300001899,,In Service,,,Halifax,26B,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583444859125166,44.640042710344431,59466,PKM8290,PKM8290,PKM,Halifax,,,,,Right-of-Way,,120,300001954,,In Service,,,Halifax,36A,,2016-10-07T13:37:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584956442575653,44.640441624301516,59467,PKM8289,PKM8289,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,12B,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571837540489454,44.640531137347566,59468,PKM8291,PKM8291,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,,,Right-of-Way,,120,300001929,,In Service,,,Halifax,11,,2018-03-08T19:19:54.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585047647628116,44.651733451906104,59469,PKM8292,PKM8292,PKM,Halifax,,,,,Right-of-Way,,90,300001155,,In Service,,,Halifax,11A,,2016-10-06T19:46:41.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577240690429456,44.644238270270307,59470,PKM7689,PKM7689,PKM,Halifax,,,,,Right-of-Way,,120,700006410,,In Service,,,Halifax,57,,2016-10-07T13:21:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58664982707333,44.637519681681283,59471,PKM7691,PKM7691,PKM,Halifax,,,,,Right-of-Way,,180,300002110,,In Service,,,Halifax,3B,,2016-10-07T13:42:42.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57787651888588,44.644129108818134,59472,PKM7690,PKM7690,PKM,Halifax,,,,,Right-of-Way,,120,700006410,,In Service,,,Halifax,48,,2016-10-07T13:21:33.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588493731483389,44.636781042171755,59473,PKM7693,PKM7693,PKM,Halifax,,,,,Right-of-Way,,180,300002129,,In Service,,,Halifax,1,,2016-10-07T13:50:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580245075354483,44.639378096299339,59474,PKM7899,PKM7899,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,8B,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580459833792823,44.639322438783765,59475,PKM7900,PKM7900,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,12A,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583018020126325,44.638664303070762,59476,PKM7901,PKM7901,PKM,Halifax,,,,,Right-of-Way,,120,700004776,,In Service,,,Halifax,22B,,2016-10-07T13:28:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580151050490315,44.641838027176966,59477,PKM7903,PKM7903,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,29B,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565513430533656,44.666510990794414,59478,PKM7503,PKM7503,PKM,Halifax,,,,,Right-of-Way,,90,200000594,,In Service,,,Halifax,8A,,2016-10-07T14:03:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578240980667992,44.650928722561964,59479,PKM7751,PKM7751,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,24B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577791118746767,44.650029591704538,59480,PKM7752,PKM7752,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,14A,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580144870979488,44.649603984864648,59481,PKM7753,PKM7753,PKM,Halifax,,,,,Right-of-Way,,90,700004715,,In Service,,,Halifax,1B,,2016-10-06T19:44:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58030308496226,44.649905455500587,59482,PKM7754,PKM7754,PKM,Halifax,,,,,Right-of-Way,,90,700004715,,In Service,,,Halifax,7B,,2016-10-06T19:44:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575044904244507,44.647714231764901,59483,PKM7756,PKM7756,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,27,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574477827450032,44.647188404155926,59484,PKM7757,PKM7757,PKM,Halifax,,,,,Right-of-Way,,90,300001447,,In Service,,,Halifax,13A,,2016-10-07T12:55:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576046228443943,44.646896691989795,59485,PKM7758,PKM7758,PKM,Halifax,,,,,Right-of-Way,,90,300001472,,In Service,,,Halifax,23A,,2016-10-07T12:48:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5763618739769,44.647503667638091,59486,PKM7759,PKM7759,PKM,Halifax,,,,,Right-of-Way,,90,300001472,,In Service,,,Halifax,27A,,2016-10-07T12:48:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583468703107727,44.640035456257195,59487,PKM8294,PKM8294,PKM,Halifax,,,,,Right-of-Way,,120,300001954,,In Service,,,Halifax,36B,,2016-10-07T13:37:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573780944995335,44.647363794528459,59488,PKM8297,PKM8297,PKM,Halifax,,,,,Right-of-Way,,90,300001440,,In Service,,,Halifax,9A,,2018-03-09T13:12:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577961969330644,44.643141394619946,59489,PKM8299,PKM8299,PKM,Halifax,,,,,Right-of-Way,,90,300001740,,In Service,,,Halifax,31B,,2016-10-07T13:22:01.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574915347417608,44.64745758781995,59490,PKM8300,PKM8300,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,23B,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578790137869184,44.640565356345292,59491,PKM8301,PKM8301,PKM,Halifax,,,,,Right-of-Way,,120,700004781,,In Service,,,Halifax,15B,,2016-10-07T13:24:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580345672293262,44.65197614944671,59492,PKM8302,PKM8302,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,94B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585068242404326,44.640658504834342,59493,PKM8304,PKM8304,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,14B,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585373374953519,44.639521751567877,59494,PKM8305,PKM8305,PKM,Halifax,,,,,Right-of-Way,,120,300001985,,In Service,,,Not Applicable,52A,,2018-03-09T13:00:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.564941096798158,44.66655917467439,59495,PKM8159,PKM8159,PKM,Halifax,,,,,Right-of-Way,,90,200000593,,In Service,,,Halifax,4,,2016-10-07T14:04:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566379428925451,44.668253100932183,59496,PKM8161,PKM8161,PKM,Halifax,,,,,Right-of-Way,,120,200000558,,In Service,,,Halifax,32,,2016-10-07T14:01:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575719040457884,44.645957680967101,59497,PKM8165,PKM8165,PKM,Halifax,,,,,Right-of-Way,,120,300001523,,In Service,,,Halifax,16B,,2016-10-07T12:53:26.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572683397754254,44.645759414801958,59498,PKM8166,PKM8166,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,4B,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575085608706658,44.647807403287082,59499,PKM8167,PKM8167,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,29B,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576110091474114,44.647006469445245,59500,PKM8168,PKM8168,PKM,Halifax,,,,,Right-of-Way,,90,300001472,,In Service,,,Halifax,25,,2016-10-07T12:48:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575751418435686,44.647969072963924,59501,PKM8169,PKM8169,PKM,Halifax,,,,,Right-of-Way,,90,300001410,,In Service,,,Halifax,3B,,2016-10-07T12:47:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567159393865822,44.666838796021452,59502,PKM8174,PKM8174,PKM,Halifax,,,,,Right-of-Way,,120,200000566,,In Service,,,Halifax,16B,,2018-03-09T12:33:19.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574286227579719,44.647776482470519,59503,PKM8170,PKM8170,PKM,Halifax,,,,,Right-of-Way,,90,300001441,,In Service,,,Halifax,33A,,2018-03-09T13:16:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567358832435318,44.667425833034052,59504,PKM8173,PKM8173,PKM,Halifax,,,,,Right-of-Way,,120,200000568,,In Service,,,Halifax,22A,,2018-03-14T17:09:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567753945633243,44.666115781544491,59505,PKM8175,PKM8175,PKM,Halifax,,,,,Right-of-Way,,120,200002705,,In Service,,,Halifax,24A,,2016-10-07T13:59:42.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572399459157552,44.647592154897694,59506,PKM8176,PKM8176,PKM,Halifax,,,,,Right-of-Way,,90,300001422,,In Service,,,Halifax,6,,2016-10-07T12:58:40.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571978210374759,44.647700342877137,59507,PKM8177,PKM8177,PKM,Halifax,,,,,Right-of-Way,,90,300001416,,In Service,,,Halifax,4B,,2016-10-07T12:59:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571114027478167,44.64323265220898,59508,PKM8178,PKM8178,PKM,Halifax,,,,,Right-of-Way,,90,300001719,,In Service,,,Halifax,5B,,2016-10-07T13:07:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
